# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   65       2.314266125968e-10       3.510432809375e-14      -4.791909266580e-13       0.000000000000e+00       3.131655902719e-11       3.772283442684e-12      -8.513998288584e-15 
   66       2.344448672852e-10       3.668707065905e-14      -5.299401625867e-13       0.000000000000e+00       3.022450252172e-11       3.656319097683e-12      -8.699075176858e-15 
   67       2.374931249015e-10       3.830266994201e-14      -5.823705784763e-13       0.000000000000e+00       2.918114907196e-11       3.544984686712e-12      -8.835339109548e-15 
   68       2.405711718434e-10       3.995006910244e-14      -6.364683315132e-13       0.000000000000e+00       2.818020801727e-11       3.437646681569e-12      -8.936029928919e-15 
   69       2.436801773704e-10       4.162857305006e-14      -6.922192564228e-13       0.000000000000e+00       2.722094434853e-11       3.334287214617e-12      -9.009057763220e-15 
   70       2.468213334788e-10       4.333756058432e-14      -7.496080409916e-13       0.000000000000e+00       2.630357669757e-11       3.235002980269e-12      -9.061641377951e-15 
   71       2.499953422363e-10       4.507638032141e-14      -8.086179377620e-13       0.000000000000e+00       2.542758634768e-11       3.139821364645e-12      -9.102011974371e-15 
   72       2.532023843011e-10       4.684435097513e-14      -8.692307801655e-13       0.000000000000e+00       2.459167911188e-11       3.048696696328e-12      -9.139450758887e-15 
   73       2.564420874407e-10       4.864076163761e-14      -9.314269986552e-13       0.000000000000e+00       2.379374721124e-11       2.961506497110e-12      -9.184326512444e-15 
   74       2.597134950514e-10       5.046487206016e-14      -9.951856368385e-13       0.000000000000e+00       2.303083115324e-11       2.878047732741e-12      -9.248133159922e-15 
   75       2.630150346770e-10       5.231591293403e-14      -1.060484367610e-12       0.000000000000e+00       2.229908161001e-11       2.798033063685e-12      -9.343527339519e-15 
   76       2.663451609974e-10       5.419293793833e-14      -1.127295317573e-12       0.000000000000e+00       2.159471503297e-11       2.721164908397e-12      -9.480620721464e-15 
   77       2.697044897491e-10       5.609434811511e-14      -1.195571625574e-12       0.000000000000e+00       2.091716594776e-11       2.647381513250e-12      -9.654993351510e-15 
   78       2.730939975487e-10       5.801828086898e-14      -1.265258450972e-12       0.000000000000e+00       2.026644290676e-11       2.576649151493e-12      -9.857552583459e-15 
   79       2.765143645802e-10       5.996274779141e-14      -1.336296879214e-12       0.000000000000e+00       1.964216829151e-11       2.508886172695e-12      -1.007804582136e-14 
   80       2.799659569444e-10       6.192563190188e-14      -1.408623852008e-12       0.000000000000e+00       1.904356056843e-11       2.443960849106e-12      -1.030502128949e-14 
   81       2.834488090086e-10       6.390468488910e-14      -1.482172097507e-12       0.000000000000e+00       1.846941654444e-11       2.381689222015e-12      -1.052578880237e-14 
   82       2.869626057561e-10       6.589752435211e-14      -1.556870060482e-12       0.000000000000e+00       1.791809362269e-11       2.321832948106e-12      -1.072638053472e-14 
   83       2.905066651361e-10       6.790163104148e-14      -1.632641832503e-12       0.000000000000e+00       1.738749205821e-11       2.264097145823e-12      -1.089151179148e-14 
   84       2.940803040436e-10       6.991460257161e-14      -1.709416014579e-12       0.000000000000e+00       1.687556531472e-11       2.208200916601e-12      -1.100770751169e-14 
   85       2.976840446347e-10       7.193496892718e-14      -1.787154146144e-12       0.000000000000e+00       1.638198721438e-11       2.154107058683e-12      -1.107336323699e-14 
   86       3.013185765614e-10       7.396150772077e-14      -1.865826882889e-12       0.000000000000e+00       1.590672991783e-11       2.101826663457e-12      -1.109028786716e-14 
   87       3.049843800841e-10       7.599300127070e-14      -1.945405562458e-12       0.000000000000e+00       1.544955165831e-11       2.051348908000e-12      -1.106069999082e-14 
   88       3.086817148689e-10       7.802823815265e-14      -2.025862284752e-12       0.000000000000e+00       1.500998787297e-11       2.002640122867e-12      -1.098724186101e-14 
   89       3.124106087844e-10       8.006601475125e-14      -2.107169992227e-12       0.000000000000e+00       1.458734233417e-11       1.955642859876e-12      -1.087299337079e-14 
   90       3.161708466990e-10       8.210513681163e-14      -2.189302550203e-12       0.000000000000e+00       1.418067828089e-11       1.910274959892e-12      -1.072148602888e-14 
   91       3.199619592784e-10       8.414442099113e-14      -2.272234827168e-12       0.000000000000e+00       1.378880954994e-11       1.866428620614e-12      -1.053671693523e-14 
   92       3.237832117823e-10       8.618269641079e-14      -2.355942775076e-12       0.000000000000e+00       1.341029170742e-11       1.823969464360e-12      -1.032316275661e-14 
   93       3.276338655165e-10       8.821868149495e-14      -2.440395537247e-12       0.000000000000e+00       1.304376478132e-11       1.782770235775e-12      -1.008545220372e-14 
   94       3.315140315021e-10       9.025058993080e-14      -2.525530239829e-12       0.000000000000e+00       1.268905968753e-11       1.742819717206e-12      -9.827296758536e-15 
   95       3.354239250825e-10       9.227646803808e-14      -2.611273539799e-12       0.000000000000e+00       1.234624258747e-11       1.704128546856e-12      -9.552424219486e-15 
   96       3.393635973490e-10       9.429431404252e-14      -2.697549230814e-12       0.000000000000e+00       1.201527412566e-11       1.666695597700e-12      -9.264915034139e-15 
   97       3.433329276801e-10       9.630207791550e-14      -2.784278214084e-12       0.000000000000e+00       1.169600538747e-11       1.630507520633e-12      -8.969211587139e-15 
   98       3.473316162821e-10       9.829766121381e-14      -2.871378469230e-12       0.000000000000e+00       1.138817385681e-11       1.595538287606e-12      -8.670127488106e-15 
   99       3.513591767281e-10       1.002789169193e-13      -2.958765025160e-12       0.000000000000e+00       1.109139937382e-11       1.561748734781e-12      -8.372856859549e-15 
  100       3.554149284987e-10       1.022436492785e-13      -3.046349930934e-12       0.000000000000e+00       1.080518009262e-11       1.529086105670e-12      -8.082983624771e-15 
  101       3.594979895214e-10       1.041896136426e-13      -3.134042226632e-12       0.000000000000e+00       1.052888843894e-11       1.497483594281e-12      -7.806490795784e-15 
  102       3.636072687103e-10       1.061145163068e-13      -3.221747914219e-12       0.000000000000e+00       1.026176706787e-11       1.466859888264e-12      -7.549769761211e-15 
  103       3.677414585066e-10       1.080160143503e-13      -3.309369928418e-12       0.000000000000e+00       1.000292482155e-11       1.437118712056e-12      -7.319629574202e-15 
  104       3.718993142362e-10       1.098918334698e-13      -3.396814557137e-12       0.000000000000e+00       9.751538756654e-12       1.408170726881e-12      -7.121737028309e-15 
  105       3.760805512306e-10       1.117401399554e-13      -3.484011753270e-12       0.000000000000e+00       9.507500014353e-12       1.380003583994e-12      -6.955676892090e-15 
  106       3.802850555507e-10       1.135592188980e-13      -3.570897525192e-12       0.000000000000e+00       9.270848068137e-12       1.352620526956e-12      -6.819238593089e-15 
  107       3.845126037337e-10       1.153473618057e-13      -3.657407773446e-12       0.000000000000e+00       9.041570688774e-12       1.326018671194e-12      -6.709917981582e-15 
  108       3.887628584851e-10       1.171028677395e-13      -3.743478332492e-12       0.000000000000e+00       8.819602166525e-12       1.300188792828e-12      -6.624909374398e-15 
  109       3.930353643700e-10       1.188240444500e-13      -3.829045012443e-12       0.000000000000e+00       8.604821533343e-12       1.275115117496e-12      -6.561097598740e-15 
  110       3.973295435056e-10       1.205092095136e-13      -3.914043640812e-12       0.000000000000e+00       8.397050785083e-12       1.250775109178e-12      -6.515050036003e-15 
  111       4.016446912519e-10       1.221566914690e-13      -3.998410104253e-12       0.000000000000e+00       8.196053103706e-12       1.227139259018e-12      -6.483008665599e-15 
  112       4.059799719044e-10       1.237648309533e-13      -4.082080390300e-12       0.000000000000e+00       8.001531079480e-12       1.204170874154e-12      -6.460882108774e-15 
  113       4.103344143849e-10       1.253319818384e-13      -4.164990629111e-12       0.000000000000e+00       7.813124933193e-12       1.181825866536e-12      -6.444237672432e-15 
  114       4.147069079341e-10       1.268565123675e-13      -4.247077135213e-12       0.000000000000e+00       7.630410738352e-12       1.160052541758e-12      -6.428293392953e-15 
  115       4.190961978027e-10       1.283368062914e-13      -4.328276449239e-12       0.000000000000e+00       7.452898643389e-12       1.138791387878e-12      -6.407910080017e-15 
  116       4.235010590827e-10       1.297712891449e-13      -4.408523841561e-12       0.000000000000e+00       7.280140273165e-12       1.117988783984e-12      -6.378640892406e-15 
  117       4.279208513887e-10       1.311585082727e-13      -4.487748527544e-12       0.000000000000e+00       7.112069548267e-12       1.097640468222e-12      -6.340041844261e-15 
  118       4.323550238392e-10       1.324970647121e-13      -4.565877946233e-12       0.000000000000e+00       6.948700157356e-12       1.077752982705e-12      -6.292750726978e-15 
  119       4.368029402475e-10       1.337855902679e-13      -4.642839274251e-12       0.000000000000e+00       6.790019281947e-12       1.058330139505e-12      -6.237466970558e-15 
  120       4.412638763889e-10       1.350227488700e-13      -4.718559453940e-12       0.000000000000e+00       6.635986783949e-12       1.039372932561e-12      -6.174953037843e-15 
  121       4.457370172673e-10       1.362072379331e-13      -4.792965221505e-12       0.000000000000e+00       6.486534393204e-12       1.020879449568e-12      -6.106035818751e-15 
  122       4.502214543817e-10       1.373377897143e-13      -4.865983135155e-12       0.000000000000e+00       6.341564895025e-12       1.002844783882e-12      -6.031608024516e-15 
  123       4.547161829934e-10       1.384131726726e-13      -4.937539603245e-12       0.000000000000e+00       6.200951317738e-12       9.852609464216e-13      -5.952629581920e-15 
  124       4.592200993927e-10       1.394321928270e-13      -5.007560912421e-12       0.000000000000e+00       6.064536120219e-12       9.681167775597e-13      -5.870129027534e-15 
  125       4.637319981654e-10       1.403936951151e-13      -5.075973255762e-12       0.000000000000e+00       5.932130379436e-12       9.513978590295e-13      -5.785204901947e-15 
  126       4.682505694600e-10       1.412965647521e-13      -5.142702760917e-12       0.000000000000e+00       5.803512977985e-12       9.350864258209e-13      -5.699027144010e-15 
  127       4.727743962540e-10       1.421397285892e-13      -5.207675518258e-12       0.000000000000e+00       5.678429791633e-12       9.191612780806e-13      -5.612838485068e-15 
  128       4.773019516210e-10       1.429221564721e-13      -5.270817609011e-12       0.000000000000e+00       5.556592876855e-12       9.035976930112e-13      -5.527955843198e-15 
  129       4.818317594149e-10       1.436429081301e-13      -5.332056465743e-12       0.000000000000e+00       5.437742360624e-12       8.883731000495e-13      -5.445516113629e-15 
  130       4.863629020572e-10       1.443012767729e-13      -5.391325062759e-12       0.000000000000e+00       5.321841511724e-12       8.734849974279e-13      -5.365679048745e-15 
  131       4.908945635487e-10       1.448966638872e-13      -5.448558240720e-12       0.000000000000e+00       5.208901633231e-12       8.589348437394e-13      -5.288339160807e-15 
  132       4.954258694968e-10       1.454285367866e-13      -5.503691452812e-12       0.000000000000e+00       5.098920918305e-12       8.447224244419e-13      -5.213373056744e-15 
  133       4.999558855518e-10       1.458964302957e-13      -5.556660802430e-12       0.000000000000e+00       4.991884086397e-12       8.308458049976e-13      -5.140639003385e-15 
