# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  106       3.829860368038e-10       1.126971400684e-13      -3.562988742947e-12       0.000000000000e+00       9.097364365255e-12       1.341665826014e-12      -6.784999086513e-15 
  107       3.872434937420e-10       1.144908623133e-13      -3.649637690496e-12       0.000000000000e+00       8.871678860378e-12       1.315246319357e-12      -6.676395639555e-15 
  108       3.915235325652e-10       1.162531274957e-13      -3.735872970396e-12       0.000000000000e+00       8.653202345631e-12       1.289610931323e-12      -6.591457476069e-15 
  109       3.958257123485e-10       1.179822491034e-13      -3.821631099698e-12       0.000000000000e+00       8.441815077329e-12       1.264742236183e-12      -6.527168938470e-15 
  110       4.001494710166e-10       1.196765484629e-13      -3.906848602841e-12       0.000000000000e+00       8.237341100626e-12       1.240615911961e-12      -6.480206290407e-15 
  111       4.044941210609e-10       1.213343558186e-13      -3.991462052776e-12       0.000000000000e+00       8.039546498013e-12       1.217200526214e-12      -6.446929989495e-15 
  112       4.088588452566e-10       1.229540114120e-13      -4.075408112098e-12       0.000000000000e+00       7.848137637833e-12       1.194457321805e-12      -6.423376960046e-15 
  113       4.132426923793e-10       1.245338665609e-13      -4.158623574175e-12       0.000000000000e+00       7.662759422773e-12       1.172340002683e-12      -6.405252865800e-15 
  114       4.176445729219e-10       1.260722847388e-13      -4.241045404273e-12       0.000000000000e+00       7.482993538381e-12       1.150794519658e-12      -6.387924382658e-15 
  115       4.220632548119e-10       1.275676426540e-13      -4.322610780689e-12       0.000000000000e+00       7.308356701559e-12       1.129758856180e-12      -6.366411471413e-15 
  116       4.264975349434e-10       1.290183584447e-13      -4.403255587035e-12       0.000000000000e+00       7.138406538772e-12       1.109177160154e-12      -6.336403041201e-15 
