# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.006731528082e-10       2.004725337530e-14      -3.342076144920e-14       1.170546699825e-16       4.734896798002e-11       5.455942389150e-12      -6.266601568637e-15 
   55       2.034067728214e-10       2.121968060564e-14      -6.578039440641e-14       1.214607463493e-16       4.544981756362e-11       5.258541947951e-12      -5.327603393281e-15 
   56       2.061712884807e-10       2.243024062165e-14      -9.967030981293e-14       1.259477524674e-16       4.364802652410e-11       5.071229765996e-12      -4.902644050414e-15 
   57       2.089674287331e-10       2.367886879707e-14      -1.351156471068e-13       1.305154050002e-16       4.194258705069e-11       4.893879200784e-12      -4.908363187708e-15 
   58       2.117946310872e-10       2.496544871855e-14      -1.721450871529e-13       1.351633957735e-16       4.032961401206e-11       4.726055054431e-12      -5.243310537272e-15 
   59       2.146509474642e-10       2.628981102862e-14      -2.107911273351e-13       1.398913911975e-16       3.880216727600e-11       4.566994526722e-12      -5.787069764026e-15 
   60       2.175329500499e-10       2.765173226862e-14      -2.510903566486e-13       1.446990316881e-16       3.735007402901e-11       4.415588168177e-12      -6.399382314065e-15 
   61       2.204371954263e-10       2.905090741688e-14      -2.930774755935e-13       1.495860078536e-16       3.596275257002e-11       4.270681680887e-12      -6.949357107848e-15 
   62       2.233652139943e-10       3.048686291732e-14      -3.367651649658e-13       1.545523103463e-16       3.463882632431e-11       4.132103571738e-12      -7.412743292162e-15 
   63       2.263194785091e-10       3.195902198715e-14      -3.821601659922e-13       1.595980353217e-16       3.337836232212e-11       3.999835417611e-12      -7.795036020510e-15 
   64       2.293019008038e-10       3.346672724695e-14      -4.292692118941e-13       1.647233144432e-16       3.217997933487e-11       3.873702681100e-12      -8.103394169990e-15 
   65       2.323137870846e-10       3.500923872896e-14      -4.780991045068e-13       1.699283167393e-16       3.104076542933e-11       3.753365843822e-12      -8.346718790768e-15 
   66       2.353557932245e-10       3.658573188545e-14      -5.286567908992e-13       1.752132504614e-16       2.995619552172e-11       3.638311539734e-12      -8.535731555556e-15 
   67       2.384278800582e-10       3.819529559707e-14      -5.809494399929e-13       1.805783649410e-16       2.892004893185e-11       3.527843688450e-12      -8.683053209077e-15 
   68       2.415297833747e-10       3.983700464934e-14      -6.349792343327e-13       1.860239418753e-16       2.792607004877e-11       3.421278008845e-12      -8.801378969603e-15 
   69       2.446626344127e-10       4.151015866748e-14      -6.907263486648e-13       1.915502629834e-16       2.697352536341e-11       3.318591147438e-12      -8.897400058604e-15 
   70       2.478275889179e-10       4.321408824058e-14      -7.481626441663e-13       1.971576391032e-16       2.606262950127e-11       3.219887756347e-12      -8.976785783991e-15 
   71       2.510253105209e-10       4.494808465165e-14      -8.072565906355e-13       2.028464217412e-16       2.519286455284e-11       3.125205151324e-12      -9.046006855799e-15 
   72       2.542559391956e-10       4.671139979049e-14      -8.679732079489e-13       2.086170046604e-16       2.436294220854e-11       3.034509646612e-12      -9.112365164359e-15 
   73       2.575190597172e-10       4.850324606657e-14      -9.302740075187e-13       2.144698254666e-16       2.357076589370e-11       2.947692889800e-12      -9.184023558464e-15 
   74       2.608136701200e-10       5.032279632195e-14      -9.941169337491e-13       2.204053671956e-16       2.281339290360e-11       2.864568196682e-12      -9.270035623543e-15 
   75       2.641381501558e-10       5.216918374419e-14      -1.059456305494e-12       2.264241599005e-16       2.208699653839e-11       2.784866886111e-12      -9.380375459830e-15 
   76       2.674909154294e-10       5.404138180062e-14      -1.126243850540e-12       2.325266866578e-16       2.138781559795e-11       2.708308381876e-12      -9.522943953693e-15 
   77       2.708725872415e-10       5.593781895681e-14      -1.194432156256e-12       2.387130782894e-16       2.071528646167e-11       2.634833378498e-12      -9.693891507522e-15 
   78       2.742841629603e-10       5.785669321551e-14      -1.263971744750e-12       2.449833655965e-16       2.006941601899e-11       2.564406733055e-12      -9.885576515099e-15 
   79       2.777263482474e-10       5.979608335621e-14      -1.334810000117e-12       2.513375696350e-16       1.944982764512e-11       2.496945352523e-12      -1.008940061518e-14 
